,Unnamed: 1,Unnamed: 2,Назва банку,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,в іноземній валюті,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,в іноземній валюті.1,Unnamed: 14,в іноземній валюті.2,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,в іноземній валюті.3
89.0,,30.0,АКЦЕНТ-БАНК,278623.0,0.0,0.0,18454.0,18454.0,-185.0,1.0,1112319.0,80794.0,12880.0,1031525.0,392965.0,-176043.0,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,29145.0,17465.0,-1604.0,9.18,2149.0,-28.0,1.31,0.0,0.0,0.0,1280648.0,452269.0
90.0,,31.0,ПОЛТАВА - БАНК,199173.0,50121.0,0.0,30781.0,17969.0,-992.0,3.22,831328.0,730860.0,24434.0,100469.0,8836.0,-70775.0,8.51,26474.0,-335.0,1.26,0.0,0.0,0.0,0.0,0.0,5123.0,4.0,145450.0,5594.0,-44.0,0.78,38533.0,0.0,0.0,3640.0,0.0,0.0,1264076.0,119615.0
91.0,,32.0,"""ЮНЕКС""",127357.0,0.0,0.0,176866.0,154038.0,-1038.0,0.59,847593.0,833061.0,52025.0,14532.0,572.0,-54959.0,6.48,32599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48173.0,1124.0,-7.0,0.58,9207.0,-20.0,0.21,0.0,0.0,0.0,1186893.0,308572.0
92.0,,33.0,"""БАЗИС""",170574.0,0.0,0.0,17889.0,17889.0,-149.0,0.83,830749.0,671344.0,149497.0,159406.0,108386.0,-57557.0,6.93,4439.0,-2.0,0.04,10000.0,0.0,0.0,0.0,5681.0,342.0,0.0,93524.0,14579.0,-2322.0,15.92,93338.0,-8.0,0.01,0.0,0.0,0.0,1181077.0,346449.0
93.0,,34.0,УКРГАЗПРОМБАНК,93866.0,0.0,0.0,263860.0,185838.0,-3588.0,1.36,691913.0,596738.0,169768.0,95174.0,22117.0,-48242.0,6.97,309.0,-6.0,2.02,13310.0,0.0,0.0,0.0,0.0,0.0,0.0,32065.0,77087.0,-432.0,0.56,3159.0,-9.0,0.29,0.0,0.0,0.0,1123291.0,499830.0
94.0,,35.0,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,368017.0,0.0,0.0,4444.0,4444.0,-222.0,5.0,659749.0,433196.0,33065.0,226553.0,3799.0,-5592.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,114.0,68420.0,824.0,-46.0,5.63,12832.0,0.0,0.0,0.0,0.0,0.0,1108560.0,182247.0
95.0,,36.0,"""КАПІТАЛ""",94603.0,39857.0,0.0,22914.0,22909.0,-85.0,0.37,808636.0,581447.0,64191.0,227189.0,76599.0,-37215.0,4.6,28583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28394.0,26531.0,-531.0,2.0,32068.0,-51.0,0.16,0.0,0.0,0.0,1043705.0,180120.0
96.0,,37.0,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,23332.0,67893.0,0.0,373303.0,286006.0,-164.0,0.04,239777.0,151001.0,36787.0,88776.0,57251.0,-20317.0,8.47,17842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48661.0,283055.0,-23.0,0.01,1235.0,0.0,0.0,0.0,0.0,0.0,1034594.0,665635.0
97.0,,38.0,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,204540.0,0.0,0.0,216208.0,104563.0,-120.0,0.06,665982.0,580682.0,237633.0,85300.0,80684.0,-226791.0,34.05,130115.0,0.0,0.0,0.0,0.0,0.0,0.0,7067.0,1874.0,14.0,4639.0,1377.0,-82.0,5.95,23443.0,-12.0,0.05,0.0,0.0,0.0,1028254.0,377079.0
98.0,,39.0,БАНК РУСКИЙ СТАНДАРТ,147618.0,0.0,0.0,139527.0,139527.0,-1909.0,1.37,719873.0,57708.0,0.0,662165.0,0.0,-42034.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,76.0,1067.0,41324.0,9078.0,-22.0,0.24,9781.0,-2534.0,25.9,0.0,0.0,0.0,1021868.0,209636.0
99.0,,40.0,АВАНТ-БАНК,151547.0,0.0,0.0,622767.0,501773.0,-1325.0,0.21,241244.0,213347.0,0.0,27897.0,0.0,-6867.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,7809.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,1018013.0,598413.0
100.0,,41.0,АВТОКРАЗБАНК,132513.0,41703.0,0.0,108811.0,0.0,-444.0,0.41,708068.0,624578.0,132065.0,83490.0,33994.0,-65490.0,9.25,18040.0,-580.0,3.21,0.0,0.0,0.0,0.0,0.0,615.0,3121.0,33309.0,1480.0,-141.0,9.56,33162.0,-8.0,0.02,2517.0,0.0,0.0,1016674.0,165742.0
101.0,,42.0,"""УКРАЇНСЬКИЙ ФІНАНСОВИЙ СВІТ""",71982.0,0.0,0.0,2486.0,0.0,-2486.0,100.0,846739.0,821360.0,375765.0,25379.0,15962.0,-89155.0,10.53,101809.0,-4934.0,4.85,0.0,0.0,0.0,0.0,0.0,427.0,0.0,71545.0,6412.0,-63.0,0.98,1936.0,-32.0,1.65,0.0,0.0,0.0,1006666.0,393767.0
102.0,,43.0,БАНК РЕНЕСАНС КАПІТАЛ,152724.0,0.0,0.0,140213.0,140213.0,-31082.0,22.17,733062.0,0.0,0.0,733062.0,0.0,-65244.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,11142.0,23807.0,11323.0,-446.0,3.94,16360.0,-212.0,1.29,0.0,0.0,0.0,991855.0,250834.0
103.0,,44.0,ЄКАТЕРИНОСЛАВСЬКИЙ КОМЕРЦІЙНИЙ БАНК,25873.0,0.0,0.0,18269.0,1090.0,-73.0,0.4,1074104.0,1071573.0,0.0,2532.0,1860.0,-216390.0,20.15,17315.0,-17315.0,100.0,0.0,0.0,0.0,0.0,249.0,0.0,15.0,1974.0,1714.0,-314.0,18.33,5482.0,0.0,0.0,0.0,0.0,0.0,910902.0,3214.0
104.0,,45.0,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,88814.0,1043.0,0.0,128953.0,97179.0,-7696.0,5.97,702017.0,594105.0,45622.0,107912.0,50015.0,-125488.0,17.88,28357.0,-1972.0,6.95,0.0,0.0,0.0,6000.0,15095.0,880.0,5630.0,24642.0,15409.0,-115.0,0.75,6084.0,-290.0,4.77,0.0,0.0,0.0,887364.0,191460.0
105.0,,46.0,КОМІНВЕСТБАНК,188276.0,0.0,0.0,246230.0,195288.0,-64.0,0.03,390824.0,311078.0,114424.0,79746.0,9197.0,-25797.0,6.6,210.0,-210.0,100.0,0.0,0.0,0.0,0.0,3548.0,0.0,185.0,39162.0,2625.0,0.0,0.0,11958.0,0.0,0.0,0.0,0.0,0.0,856947.0,455049.0
106.0,,47.0,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,88762.0,0.0,0.0,26663.0,646.0,-16.0,0.06,725682.0,478257.0,29429.0,247425.0,17117.0,-82331.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,35542.0,6579.0,-229.0,3.48,17119.0,-101.0,0.59,0.0,0.0,0.0,818302.0,90697.0
107.0,,48.0,ЗАХІДІНКОМБАНК,33191.0,0.0,0.0,558.0,558.0,-6.0,1.02,1006522.0,794551.0,71491.0,211971.0,120836.0,-280950.0,27.91,30075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,0.0,15879.0,1260.0,-281.0,22.33,4252.0,-1064.0,25.03,0.0,0.0,0.0,811143.0,112469.0
108.0,,49.0,ЄВРОБАНК,116001.0,0.0,332.0,19941.0,11960.0,-22.0,0.11,437506.0,317405.0,68715.0,120100.0,60415.0,-17156.0,3.92,132689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,93087.0,21891.0,-147.0,0.67,2996.0,-285.0,9.5,0.0,0.0,0.0,806882.0,237669.0
109.0,,50.0,"""ЛЬВІВ""",57768.0,9080.0,0.0,88536.0,60067.0,-48.0,0.05,609195.0,440137.0,165939.0,169058.0,60429.0,-90234.0,14.81,0.0,0.0,0.0,12317.0,0.0,0.0,0.0,946.0,340.0,0.0,53204.0,658.0,-17.0,2.64,48206.0,-63.0,0.13,0.0,0.0,0.0,789888.0,261449.0
110.0,,51.0,"""ПОРТО-ФРАНКО""",146986.0,0.0,0.0,103826.0,68826.0,-32.0,0.03,473784.0,364343.0,182937.0,109442.0,64436.0,-29591.0,6.25,4997.0,0.0,0.0,0.0,0.0,0.0,0.0,20170.0,75.0,137.0,34933.0,8296.0,-68.0,0.82,2670.0,0.0,0.0,15190.0,0.0,0.0,781375.0,351698.0
111.0,,52.0,ФІНРОСТБАНК,135470.0,0.0,0.0,202218.0,38068.0,-3881.0,1.92,446094.0,417598.0,35378.0,28497.0,19071.0,-47524.0,10.65,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,597.0,7640.0,440.0,-375.0,85.21,1966.0,-17.0,0.86,0.0,0.0,0.0,748641.0,101421.0
112.0,,53.0,МЕТАБАНК,126670.0,0.0,0.0,69967.0,14878.0,-61.0,0.09,479260.0,332633.0,24506.0,146627.0,46037.0,-46270.0,9.65,34919.0,-94.0,0.27,0.0,0.0,0.0,0.0,1992.0,168.0,0.0,33329.0,3938.0,-497.0,12.62,16080.0,-247.0,1.53,8238.0,0.0,0.0,727392.0,150606.0
113.0,,54.0,АПЕКС-БАНК,110496.0,0.0,29430.0,282998.0,152248.0,-25825.0,9.13,259790.0,149926.0,2714.0,109864.0,0.0,-9424.0,3.63,47861.0,0.0,0.0,11007.0,0.0,0.0,0.0,0.0,275.0,0.0,2316.0,7979.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,717328.0,247617.0
114.0,,55.0,БАНК ВОСТОК,664288.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,17370.0,14690.0,3226.0,1946.0,-127.0,6.52,2982.0,-474.0,15.91,0.0,0.0,0.0,706169.0,158132.0
115.0,,56.0,"""НОВИЙ""",34918.0,3179.0,0.0,35909.0,35909.0,-31.0,0.09,569636.0,495897.0,60757.0,73739.0,13239.0,-44637.0,7.84,24213.0,-1.0,0.0,0.0,0.0,0.0,0.0,15183.0,1678.0,1074.0,5628.0,5488.0,-1130.0,20.6,768.0,-1.0,0.1,0.0,0.0,0.0,651874.0,105506.0
116.0,,57.0,ІНПРОМБАНК,18937.0,1.0,0.0,414.0,404.0,-20.0,4.85,991278.0,826308.0,42109.0,164969.0,120358.0,-537800.0,54.25,425.0,-281.0,66.08,0.0,0.0,0.0,0.0,0.0,483.0,16.0,134586.0,58923.0,-58490.0,99.27,845.0,0.0,0.0,0.0,0.0,0.0,609316.0,162871.0
117.0,,58.0,ЧОРНОМОРСЬКИЙ БАНК РОЗВИТКУ ТА РЕКОНСТР.,101808.0,0.0,0.0,26375.0,18371.0,-60.0,0.23,397960.0,302889.0,80340.0,95071.0,60846.0,-8663.0,2.18,3627.0,-101.0,2.78,0.0,0.0,0.0,0.0,9422.0,6.0,283.0,57178.0,680.0,-124.0,18.28,18638.0,0.0,0.0,2.0,0.0,0.0,607030.0,194557.0
118.0,,59.0,"""ГРАНТ""",80014.0,0.0,0.0,4952.0,4883.0,-10.0,0.21,451824.0,353893.0,101196.0,97931.0,23700.0,-7834.0,1.73,4320.0,-460.0,10.65,0.0,0.0,0.0,0.0,0.0,0.0,48.0,42686.0,6606.0,-12.0,0.18,1928.0,-10.0,0.51,0.0,0.0,0.0,584051.0,172679.0
119.0,,60.0,СТАРОКИЇВСЬКИЙ БАНК,43277.0,0.0,0.0,118576.0,104901.0,-131.0,0.11,316284.0,105678.0,38678.0,210606.0,52708.0,-3461.0,1.09,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8761.0,0.0,70254.0,877.0,0.0,0.0,11919.0,-70.0,0.59,0.0,0.0,0.0,567529.0,206581.0
120.0,,61.0,УНIКОМБАНК,27739.0,0.0,0.0,10897.0,2393.0,-2004.0,18.39,669108.0,663069.0,0.0,6039.0,1042.0,-148510.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,177.0,-177.0,100.0,98.0,0.0,0.0,0.0,0.0,0.0,561086.0,5106.0
121.0,,62.0,"""КОНТРАКТ""",65704.0,19000.0,0.0,64299.0,52800.0,-102.0,0.16,337867.0,302019.0,68003.0,35848.0,1124.0,-37477.0,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.0,0.0,0.0,48281.0,54514.0,-5937.0,10.89,6202.0,0.0,0.0,1557.0,0.0,0.0,555946.0,153803.0
122.0,,63.0,УКРКОМУНБАНК,152854.0,797.0,0.0,8179.0,8179.0,-36.0,0.44,318382.0,220329.0,13931.0,98053.0,7124.0,-27428.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14487.0,0.0,2385.0,69056.0,7586.0,-263.0,3.47,1415.0,-124.0,8.75,0.0,0.0,0.0,547291.0,46334.0
123.0,,64.0,АГРОКОМБАНК,38914.0,16749.0,0.0,78024.0,36594.0,-168.0,0.22,338408.0,238456.0,40705.0,99953.0,36961.0,-38020.0,11.23,12822.0,-2.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95933.0,3686.0,-972.0,26.37,1337.0,0.0,0.0,0.0,0.0,0.0,546711.0,127921.0
124.0,,65.0,"""МОРСЬКИЙ""",30644.0,0.0,0.0,100918.0,45515.0,-79.0,0.08,328254.0,255144.0,47554.0,73110.0,38810.0,-24230.0,7.38,7846.0,0.0,0.0,0.0,0.0,0.0,0.0,22736.0,48.0,0.0,39296.0,1123.0,-9.0,0.76,31577.0,-88.0,0.28,0.0,0.0,0.0,538036.0,131878.0
125.0,,66.0,РАДИКАЛ БАНК,53612.0,0.0,0.0,41189.0,41189.0,-108.0,0.26,404148.0,330719.0,198.0,73429.0,720.0,-3844.0,0.95,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7586.0,213.0,0.0,0.02,2738.0,0.0,0.0,0.0,0.0,0.0,506111.0,63388.0
126.0,,67.0,"""ПРЕМIУМ""",79239.0,0.0,0.0,214879.0,183877.0,-33.0,0.02,313914.0,310287.0,7179.0,3627.0,8.0,-150332.0,47.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33227.0,162.0,-125.0,77.24,111.0,0.0,0.0,0.0,0.0,0.0,491142.0,196080.0
127.0,,68.0,IНВЕСТБАНК,53576.0,8128.0,0.0,73651.0,2310.0,-7024.0,9.54,313466.0,273934.0,88196.0,39532.0,16856.0,-10756.0,3.43,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.0,22.0,58.0,26614.0,2231.0,-79.0,3.54,2552.0,-6.0,0.23,486.0,0.0,0.0,471352.0,124700.0
128.0,,69.0,АРТЕМ-БАНК,43145.0,0.0,0.0,179900.0,159197.0,-1652.0,0.92,165795.0,92163.0,22257.0,73632.0,49079.0,-18460.0,11.13,58592.0,-90.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24887.0,687.0,-14.0,1.99,155.0,0.0,0.0,0.0,0.0,0.0,452945.0,237729.0
129.0,,70.0,АКОРДБАНК,81176.0,0.0,3908.0,98151.0,19934.0,-7.0,0.01,260226.0,226676.0,122639.0,33550.0,10160.0,-6963.0,2.68,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,29.0,9190.0,3370.0,-23.0,0.68,2277.0,0.0,0.0,0.0,0.0,0.0,452925.0,192304.0
130.0,,71.0,АСВІО БАНК,28456.0,0.0,0.0,33306.0,27306.0,-5462.0,16.4,386588.0,308387.0,0.0,78200.0,0.0,-16380.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,37.0,11761.0,34.0,-13.0,37.59,236.0,-73.0,30.81,0.0,0.0,0.0,438610.0,39320.0
131.0,,72.0,БАНК БОГУСЛАВ,33372.0,0.0,0.0,58913.0,58913.0,-11854.0,20.12,397818.0,361380.0,24496.0,36438.0,9233.0,-93946.0,23.62,15331.0,0.0,0.0,0.0,0.0,0.0,0.0,6344.0,0.0,0.0,21327.0,684.0,-3.0,0.4,5170.0,0.0,0.0,0.0,0.0,0.0,433158.0,71855.0
132.0,,73.0,ПРОМЕКОНОМБАНК,10739.0,0.0,0.0,6101.0,6101.0,-1.0,0.01,348508.0,304026.0,6344.0,44482.0,13333.0,-32988.0,9.47,68223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,3395.0,13953.0,1340.0,-602.0,44.93,5579.0,0.0,0.0,0.0,0.0,0.0,425032.0,19134.0
133.0,,74.0,КЛАСИКБАНК,66213.0,0.0,0.0,74382.0,74382.0,-14875.0,20.0,366283.0,365140.0,4.0,1143.0,1127.0,-95074.0,25.96,25221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1298.0,16.0,-14.0,91.53,1023.0,-970.0,94.84,0.0,0.0,0.0,423544.0,64121.0
134.0,,75.0,ПОЛІКОМБАНК,31410.0,0.0,0.0,86233.0,83231.0,-49.0,0.06,270164.0,259127.0,13424.0,11037.0,1488.0,-29889.0,11.06,3199.0,-2302.0,71.97,0.0,0.0,0.0,0.0,7638.0,47.0,0.0,50825.0,92.0,-3.0,2.83,1506.0,-19.0,1.23,0.0,0.0,0.0,418852.0,107886.0
135.0,,76.0,"""ТРАСТ-КАПІТАЛ""",56313.0,0.0,0.0,171190.0,157207.0,-14875.0,8.69,154418.0,100545.0,9763.0,53873.0,39692.0,-30044.0,19.46,25108.0,0.0,0.0,0.0,0.0,0.0,0.0,21498.0,0.0,0.0,1136.0,258.0,-12.0,4.57,29026.0,0.0,0.0,0.0,0.0,0.0,414015.0,223237.0
136.0,,77.0,РЕАЛ БАНК,69470.0,0.0,0.0,45000.0,0.0,-744.0,1.65,243422.0,232396.0,44651.0,11026.0,1088.0,-914.0,0.38,35107.0,-66.0,0.19,0.0,0.0,0.0,0.0,544.0,0.0,6.0,9427.0,5236.0,0.0,0.0,1802.0,-2.0,0.12,0.0,0.0,0.0,408289.0,83382.0
137.0,,78.0,ЄВРОПРОМБАНК,30217.0,0.0,0.0,60297.0,40223.0,-647.0,1.07,310630.0,304445.0,117120.0,6185.0,0.0,-16497.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,45.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,396672.0,156487.0
138.0,,79.0,ДІВІ БАНК,127953.0,0.0,0.0,184352.0,0.0,0.0,0.0,72354.0,72354.0,72204.0,0.0,0.0,-2265.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,396.0,6.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,383010.0,185147.0
139.0,,80.0,IНТЕРБАНК,41370.0,6454.0,0.0,39312.0,39312.0,-46.0,0.12,144244.0,135365.0,76595.0,8879.0,8410.0,-58713.0,40.7,146427.0,-7196.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62426.0,1532.0,-84.0,5.46,308.0,-4.0,1.4,0.0,0.0,0.0,376029.0,97148.0
140.0,,81.0,РЕГІОН-БАНК,71151.0,0.0,0.0,45745.0,7973.0,-8.0,0.02,233369.0,168175.0,20202.0,65194.0,13891.0,-14545.0,6.23,3030.0,-27.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16698.0,4590.0,0.0,0.0,6329.0,0.0,0.0,0.0,0.0,0.0,366333.0,79694.0
141.0,,82.0,ДІАПАЗОН-МАКСИМУМ БАНК,121663.0,0.0,0.0,15946.0,15946.0,-137.0,0.86,151893.0,104777.0,0.0,47116.0,0.0,-3610.0,2.38,44100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,24340.0,1164.0,-14.0,1.17,801.0,0.0,0.0,0.0,0.0,0.0,356314.0,71282.0
142.0,,83.0,CИГМАБАНК,42419.0,0.0,0.0,0.0,0.0,0.0,0.0,367347.0,361594.0,234.0,5753.0,0.0,-66339.0,18.06,4769.0,-1656.0,34.72,0.0,0.0,0.0,0.0,0.0,0.0,822.0,442.0,794.0,-794.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,347885.0,7531.0
